Field1,Field2,Field3,Field4,Field5,Field6
81b0f3c9d608145e,pto,WAGJM,2649,721d1b7a5d,f8a863ffb75a
a47cc14534b611ca,euf,MMLRE,7082,8e2986bc24,44a2c7b660d4
d4ffad7983713ea7,nth,CAOZC,8123,6510a4a32e,1c2fcf93b87b
40dd4bdeba2cca0f,riq,JAKXZ,3374,f1e96f2509,27cd3cbc48b5
3a74facd68eabbb3,elm,MBTXL,8012,7c6b8f5a28,e10dfd029199
353f800d385319f3,ash,XDEZT,2350,95b7dcf6f3,d512be5d771c
4308d4142e8fdfa5,cfe,XHLQF,6792,576e0220e9,64e848982ef6
689508303e212531,gyd,QQXPH,7817,13a2553c54,4d0da0830e3c
334a6c8a6f62e1e8,fbk,IAFGH,3843,099fb4cc95,b60d4d255544
7fd2c5bc3c5b4b01,ngw,XIXJR,3283,50c54aed1b,ec4049b1051a
d217cbd08a9ffe82,rlo,EEWGW,9099,210d1f2c06,61ec8f0be0b9
3702b531a19f3adb,ajr,OUHDE,8116,0a75ec603b,9e11951a6ce0
ef6d6138a66189a4,lcd,ECFVG,7417,06b9d14f33,bb62282941b7
95c26e25af8fccc7,stf,ECFVG,0280,8519e6114f,eed3a71a3c9e
5447518d3dc40bc2,ajr,BDRQG,7817,1bf6a47ce5,ce0dbe58b2d6
f4aedd46323da8ef,zqy,DPDPM,9867,1eed103355,0f31e8ce4870
e77a38c19a73333b,mzq,ABRHI,8955,34b2799eb8,a0666577a37f
8fdd83a5d80f176d,tgd,HDGZL,2649,9f3e235639,4b0d0e245155
4251ec646a7776ce,tvx,XXVTS,7817,fd296e9159,6b32f0c20778
e848d5a260900861,tvx,YRJJJ,7817,b08f2e1bf9,6b32f0c20778
2fbd4e11557eb845,kew,DVTPH,3462,0079df742c,cee6e6adfa1d
2c174ed67d18a547,whe,PQNJE,5805,ebb234da90,4bc9c01bd4c0
1015ec0b89faa6ac,nth,UBNKB,8123,10e774ba6c,1c2fcf93b87b
69d034530632490d,kir,JWKHR,6769,4eb7af9c50,fe40d766dfd0
0697efe52b2654d4,nsi,QTBCL,4963,90ef550932,97e43398c107
6cd74657aec7a1d7,ooe,AUAAL,8912,eb6da0f76a,92b0f2d5ad1e
da6410b3497591f3,ixl,JGOVH,5215,31d8d1fe0d,0064a76fe938
16eccfa74131f3af,ism,SXHKU,2599,c154f4f562,c2e664d95c26
5391c57f67f7772b,nru,FUABB,5061,b96f150daf,d9b29369d693
ebcf8c244320570f,vji,ZOUWI,8410,a2d374f6c4,3e67678a9896
3cf0272f754c8ec4,xaf,HOWWG,8104,4d02da4623,7eda4b108d2f
dd65ef1ee1b9dca7,clm,FFGCO,6599,395fb48d36,4a67f427cfca
de0f5f04a101b5c3,igi,NQLMX,6792,ae15bfa8d9,a869c2b3a19c
90ded3f895a7e59a,glq,ZBDWE,0874,f8e9349a83,77adcb08754e
1eae5bd84a4226df,kay,UFYFO,3450,83682495e3,a25241af4032
a927ca4a2cf8fc72,ksh,MUYIS,6071,0e40ac1e01,f159a17eccf7
72c853691017aa49,vvc,MIHGI,7817,519083b772,183b10d65aad
9b9d0e98e15cc9f6,txy,BTFFE,2416,567de2492c,bf8a97a6420f
c68c77843c209f3c,pia,WQFVU,4998,777f613744,7fc1183f4a17
5bac94568e3d8e96,bnb,YRJJJ,0616,8a9e5e9988,b734f7b6ad23
7f27ef3e957d430e,bxb,FQKNG,1717,c7a723f66d,d2e6a12deefb
cec305c09b8c8b9d,kew,NMVSC,7168,e784bb51b5,d8d543d9b9dc
8eeb6380e2e0de3f,fmy,ZOUWI,0799,a2d374f6c4,f2600ad86fa7
cb69f78082edff30,wkf,MMLRE,1360,540c51f3cd,65603b93b520
30fcdb50aafa8169,fjj,QNSEW,2494,f0d73344b5,a284e13b8b18
18051735ede4d009,bji,LAJNL,1989,9e00c1c3c8,cbc73ccda791
6d6c1eab855d5178,xhz,LSXRY,5606,9922afa6dc,33ed512ff98f
f9755825b6ceffd1,jty,XDEZT,7433,9139d2e321,06e7cbdd9abb
d12cf9bfb7543ec5,clm,QIIIC,3175,e24112c70f,bda97b9d269b
2a05137275118990,gyd,OUGOJ,7199,8974083011,8d1cd6254b86
727c94d497e38b15,ayu,YHYWK,1613,647a61931b,8b664b4647f4
88eed8a82ba31b23,kpv,ETHEP,9523,feaf0bc4bf,a71d0f69e739
f3c9a7398e67c001,fpc,MMLRE,3384,540c51f3cd,8376df61e917
da61afea0f710263,qcl,VJCRB,3714,3cb29d8518,b1d1882f2097
677d84cc0d536318,nru,KDZHW,0328,555334e4a8,f807fe9097b0
2ab4ab8566d3145c,pto,ZNFYP,8852,6aafb05c17,47915b783414
9fb8856b3ad30b29,qbw,HHVUA,0086,b5427b09de,c405a68eaf0b
7de8f059924b0240,fjm,NMVSC,0736,16ef6e6ab0,fa8fdbb37a8b
cb1b27d23a6054ec,fmy,PEKEL,0799,a3d802040d,f2600ad86fa7
5640f318070aa814,gnz,SVMBL,2506,f3e98f39c6,d0e204c0aaf5
5af04399cfc39ee2,hyv,MWLZJ,6914,9f9055197f,9859e5de9709
bf1eb49ea9ee1564,olp,MIHGI,1354,519083b772,3b309416b5e6
2010ddf4aca02c52,sts,LKVPG,7952,0907b6ad07,f810ad6c395c
66bb3ba748d8cce0,kjj,VMJSK,2466,3f574885bf,98de360216d2
95e58b744653c9ca,ikd,SSRWU,9525,cea028e16a,7d9716ff27a1
64f70c6eb9666640,hmd,UBNKB,9226,fad4eede40,ff7a9408f40e
49521a56ac7f279b,xyr,DFDVC,0954,b9ddfeb0fc,e2fe989d1473
3ddea178bb34665f,rfr,DCURQ,9048,f981ea2686,be8fac2ef970
8780128ab36f6404,hel,HLNXG,8167,6e463a2bf8,763cea33720e
f9e194e03db66ccf,zxk,SEQED,3594,f6b2d9da80,04f07a245b6e
3fcf50d2475bd00c,fjp,TFTAQ,5031,7f423c878f,39d18b662b2c
6a5ca2b3757811e1,hel,QSBCT,1819,df8bcfb2e5,fb6f063468b5
fae45fafa118c31e,jqr,VJIOM,8754,11bba5ea84,031c4d5516d0
cda0cf9fc3670d1a,sdr,GGNCX,3347,742b4256c6,b763c262384c
51af04723822c9af,kpv,IXVGB,9944,ff324457f9,b52258217891
c402b4e7eced1bf7,smv,BPXGM,8240,98e0d54498,27457ba6069e
164ea04abd1b3e74,cmj,KNRPJ,4904,65733b7fda,0a945dff64ef
a8511084a8a46112,fpc,ZNFYP,1819,fd41c4bd31,7ec513febf70
499ad4602cae93bf,bjt,EMUJF,3324,f9a5d12c0f,b02e7b3844db
92695c01b69a9767,cwf,SZJYF,3081,56a96e7238,db70132f9ce0
31995c61ad3620f4,svi,SEQED,1717,0b24578c5f,ea70fcea1547
a21e8d5c2ad1eaea,hrc,JNQYU,5867,100eebae0c,881fb3387dd0
47a18e6ec8745115,gxk,GHTST,3421,d0341bf1cb,a26ad113770d
f53f60ac9575fecd,zye,NZYHC,1717,7c8653a085,02d658b2243e
c1f189c18f5e5382,svi,LKVPG,7811,cb5a48000f,fa66c9b971bd
c66d11dbb90747b5,qit,LEGYY,8123,60e8c7a26c,501034576463
817caddb76845fed,kir,EEWGW,7650,05d21cc124,970eb4f59adf
99a86d10bfe1cd61,ism,XHAPI,2599,8cb34b96ef,c2e664d95c26
3364ba6c16ed66aa,nru,HGRGP,6525,3451d99785,1b587dd470f3
6d066a2b2f35fb21,hyv,LRUQA,2666,fe91673ddf,f1a1905fe7d2
2ab0d6df7a2d4496,fnn,TEALN,5051,cdcce659dc,34dd36761351
70bb27285ee53e5a,nld,IXVGB,6792,bd2e026772,930c074deefb
9f81db4d9efa0ed7,zir,NMVSC,0432,16ef6e6ab0,84247d17fd70
371f71cc3eecbcd3,rap,GHTST,2133,377a0b0216,d0355b51e607
65eafe5e3682b5b2,upe,OVKPW,2769,c2dd6a0e2d,c17bba6e7848
b1c7e7c57752e5de,igi,OUGWV,6792,8f8b28fd29,a869c2b3a19c
f2e1a99420ec88db,kju,VJCRB,6240,3cb29d8518,da5303b4c8fc
cd4c2a4181aa9792,nru,DKFLJ,0328,ad330fb30c,f807fe9097b0
5999e9d3ca677d46,ebu,HUXRK,6822,8f3a11d4c5,e9f67e98ab74
285f5402ff9d621d,euf,EVXMO,8344,e46839167d,9a2ba0a84aeb
b22f546f5d58e98e,uoy,OIRRA,8036,95ee282699,887f916299ab
7931ad1065d68422,fpc,DKJSX,9529,4570ade66a,b6fbcac9a8b0
8127d2fd69b820a7,wvn,RGCRT,0154,df3a260a57,4b980b091eaa
056cf75797b2dc4e,pxw,YXQTK,9891,5cf043020b,4c596a94cecc
ab658e033b10f38c,opj,DFDVC,8754,b9ddfeb0fc,9c8a85c793d2
36a679b95427ed6c,xhz,NWXAM,2334,364527fb72,eba02916c7a8
02da62c58f3ee8f0,zsr,XDEZT,1370,8128082cae,4e5926144e42
1c3e05979d8bf0dc,elm,AMZET,8012,e6c0dbdcbf,e10dfd029199
11f9386082b1cec1,xhz,IWIGW,9944,28d149a1ed,d811b2916f5a
fc422cbe7faec352,kir,IWIGW,0448,28d149a1ed,00f935fb6659
dcf126f52495dbab,btn,MYWML,9578,68e9df46ce,c4b08814d93d
b3c04ed915547b45,ksh,XHLQF,6071,17b2c117ff,f159a17eccf7
06af095abe8060b6,fnn,XPKFU,5051,23e60a575a,ace560dadccf
9c35d35d216a54e1,oth,QNSEW,8388,f0d73344b5,b89bd8f4fcd4
3984e4f2afc5f4e0,hpb,QIIIC,2416,85a498b005,1a88f5f87041
109ecec6397c5677,xjo,MUYIS,1631,f39ee882ff,51c83764b9d0
b04f5f1c3c9e861a,tuy,AMZET,7838,4b4d2a696f,d63c6b738fe1
1bc8a8485b22a1d5,ash,TSSOI,0613,74a350ca96,31e1f864d6b3
723733e925108f15,vdn,HFIDJ,9830,518c2fffab,cd43a04d230f
89b1c1189392e2e1,dmp,SSRWU,8955,cea028e16a,4ae8eed3020c
5840645931513be3,uwg,ULHNF,6089,858e76bf6a,701803586b57
89af2a2819d3ecd9,pnc,XOKXK,6133,21c0dfe54c,603f2b30ba85
44741f8cd5aabd9f,alz,RCAVB,7838,e881bd0505,bb8590938f86
bcbafe201f1583a0,qay,QWJJG,7404,455f624de6,ce4853b43502
65f05492a5146299,kyp,MIHGI,8993,2d54790517,b4338daf5e60
27d05d6d55aa9c95,cmy,ZFMQS,5071,dc50897de6,c6d617353484
05f6162db6c2589c,mbp,GGNCX,9620,175a17517a,7df5ffe74c36
220b2818ad5442a4,gnz,XDEZT,2506,8128082cae,d0e204c0aaf5
aa7bfd19065a068b,mfq,XOKXK,2906,ff0e1abdda,2b6fc3801481
0f3cce75c303bbb7,tyo,XIXJR,4849,6cb4621b6c,01c4ff23292e
959ddfcbbfd7f9df,qzy,LEGYY,5976,1530ebd1d1,0308b1d6c94e
4b39320e362642d0,asl,BKSJD,7262,0d78a85cab,8da698733d10
68f65f18a2e96f5a,zir,BNTSV,3352,1681d20f70,e6bd3a67a932
c8efa651f51e7345,rhj,CKAAS,1166,07a45c7d75,2dd164ee82c3
346e908f114b685d,xzr,DKFLJ,0130,ad330fb30c,44b10fd28882
25448370eee47d7c,tgd,SDZIQ,2649,223d92d6d0,4b0d0e245155
5d53d2802d3f7c20,nit,RDNQO,1989,651363658f,fe73225ff689
ec6c30edaaeab21f,khn,JGOVH,3315,31d8d1fe0d,fe271404415c
ab7137ab0ca78083,irb,MWLZJ,3971,6bc3435366,b49bde4b6065
e523c4628b528aac,ujc,XCSWP,1958,703d1a643a,bb221a6e2385
934e9c57cbf67648,svi,KIDRH,7682,fa2cb55adf,95c97694e7da
53056f859e8fed62,kfl,QWUIT,7313,9d29924ae6,a838f421a431
f66370d8d76fb526,iaf,JJREJ,7417,9193bbc030,4dfdb5b7dd04
002f1a49bd1e5a0e,vdn,NQLMX,8988,ae15bfa8d9,6cb5b15cca46
9ea0eb9c34aa70c8,tlu,PJNKH,7262,91a20e89da,35ec7db84afa
201482913784d451,zkx,RACVD,3081,291f32cba3,39bd42975d5a
b52fe3398f590867,hld,PDXUK,3450,2ba989bc70,d61d0483ea6c
b6e2eca9d61a5b5c,amj,ICVMN,9268,780a877f51,e601f2ae6ad2
8fc41ce9cc1de998,fob,OIRRA,7420,71fa6a3d79,23f863d218f4
b9562d950478b5e4,zye,QPTEB,0954,7058774fa5,4d137f7f944c
07dd839e3fa71eb8,xhz,TBTGV,2334,e65ddbc624,eba02916c7a8
08bc561c8a1feaa6,ehk,OOYMZ,4861,7349a22edd,2fcd660b3aa1
52fcde554910967c,pxw,BKWDV,6581,3ce95df773,fb4d32eec90c
6fdc3fafed246129,pxw,ZHADT,9037,dbdb646f98,312172929df8
e77dd5bccbd2d2fd,ers,OKHIC,7985,8d5e8082d2,c598dc574eec
506a29fbc27396f6,wgw,LKVPG,7313,cb5a48000f,27c524c6dd5b
68c4877e9ee0cf63,txy,GAPTM,7952,3072327ed9,3440ccc17e41
3b6cf38c2ef9513e,mfq,ECYJH,0448,49a2555c12,0c4fc7a18896
3a5d547373255ba9,cwa,HEZKB,4159,3876f07f44,68fde9ff46a4
bf02dab19801e122,ash,JYTGU,2350,5bcb47218e,d512be5d771c
aa83720e604cd744,pua,EQRHD,3808,8abbfea479,e9b28b5ee068
6d9498bb1ccf4c04,ayu,DVTPH,1613,0079df742c,8b664b4647f4
846d96a380061a10,ikd,FUABB,9525,b96f150daf,7d9716ff27a1
d84d7d6e94c4ca0e,uek,BKWDV,2690,24c30b1866,529a3f1d2443
2a3275fe6d1d43fd,xmo,LCUTA,2124,67581dabcf,e80f8ecaaf17
c2a49845a38e589f,zzo,EEWGW,7262,27c4fdf152,c2e6a044c6a6
57e93a00628c8e48,uek,KKTUJ,8036,ab1e656066,ff8ddc2a8ec1
bf1dbc399d21b502,cwa,SZJYF,4159,56a96e7238,68fde9ff46a4
ff306280231f8c03,wql,MCRVT,3878,87654d8467,e25109a4b790
2fc4117a1c02c15f,yen,NSXRN,6009,d1fc9998a3,04e9df4af6bc
f764ccf6f8e3e4ff,ptu,HUXRK,1280,6fd21cf6f4,8560681e5283
b36d162e925f71a2,wjy,SVMBL,1383,216f70dfba,ca517b81ef8b
4e88072af0565384,oei,XHEKP,7959,f90adad566,0229b92078d5
6067df142c535741,ogq,XHEKP,3048,f09c63b03d,304f759eab0b
eba5b8d6b390c048,whe,EMUJF,6640,f7471a6e8b,5612dafaec44
96e8b1daa6c60c32,idi,UJGQY,7501,807ad2e5c9,9758541f7a29
ba13708292f3c474,wlp,BDRQG,6133,86e2007a4c,f2d566bbda65
870fe5d75ac3532b,gxk,QYRJH,3716,13b8786a5b,c320b5ac4211
a7f452efc32cad72,sts,GHTST,7952,d0341bf1cb,f810ad6c395c
08afd443ba9e5185,fyh,ZOUWI,5651,a2d374f6c4,8d994674f879
3e9d4cd1b4e3cfc0,sqh,SZECC,8101,270738e4b1,e49c01a8a9ae
d6658cd8579d942c,vet,PJNKH,2670,5b8a44f2a7,ddccb2ceebab
04d0b6598f414bde,xyt,TEALN,3548,f2e099c3d4,423c7d4ec13d
a5c23e0be1b14083,aiw,MMLRE,6344,a4042cc1cb,ce1a77556691
5301175c973cc6d3,zqy,EVEFV,6054,186aa86023,2e83edfe1cb2
17810db86f4e5e97,hxa,MWLZJ,4783,0ed7225c1b,96181695255b
046c4f4b1d990c31,fdy,CUFOR,9830,c7e56f153d,ca9cea7f142b
99718f29b80320df,yqs,BNTSV,7124,1681d20f70,9519e352a76f
ecc9f202a2df520a,zvt,PNIYD,7758,eee03dbb89,ad65b0fded25
4dd47a160d49e483,fjp,AQPFM,4796,18eb05ff3c,1b4eeedc4dc5
20766c1d2b75f0cf,gml,YRJJJ,5290,3ee63bc807,c3cfe4810105
6e0a18aaf78f0838,far,EQRHD,6720,8abbfea479,01259d4aacef
699d0218c8731a21,elm,MYWML,2294,e22d526919,85a2282abe75
28a7cd5c6cc883bd,dfk,MIHGI,1431,9eb012a8bf,a354cbcfe3f1
b039811de02c9418,wkf,QSBCT,6769,058d3e840f,c7c02687ea6b
2a0b95ec6215366e,xhz,FEINK,5053,ccf7fddd14,49bc05887df5
f77c4f9fc20dcca5,ezv,AIVCN,8837,8720f3aac1,4465125f4a50
7a44233be9b8959e,amj,SZECC,0562,bc47251524,7c5d987edb39
f5165032474f8813,wlp,VCROF,2599,5f0b467883,de2e0b843018
dfe1648abf45930e,vvy,NMVSC,6299,e784bb51b5,d256c8649c44
e7a0bdcdd2b637ea,zld,HTQAU,4783,7b16749ad5,dab2df1d86a8
f8bd709d5c385dde,isz,MZGMO,4522,f28a78ee84,a425b81a7644
6530f14b92c538b0,jeo,BBDEP,1069,c23c8e3bb0,d6f872ff4df5
d31f23d35a9005ed,gtp,WVPCC,5541,5089fa05e6,25aeaa36160f
1581e5a10f59cabc,tsy,QIIIC,0562,85a498b005,053bfcad4aae
0747645d9314c8d6,yhn,DCURQ,5498,7473df20ad,85b0a46a0253
8fd021b1dda86d51,jxt,MBTXL,6656,cc46a6c253,803af523c3b6
133b60617027c0ff,vii,ZHADT,4430,57d21cda10,4b8091b73305
2a821d98a34faa16,gtp,LELYP,0089,2549cf748f,7bf98ad6140e
2d373373f8f71efb,cmy,IXVGB,8344,004a948292,a12b4862efc9
4f486b3d14945f3c,nju,ICVMN,5443,780a877f51,f1fca586e144
b2932adf18f6b29c,fvv,XHLQF,3297,3366e629fc,cb29175f00e9
243bd977aa307775,fjj,ECFVG,2494,8519e6114f,a284e13b8b18
1fdef87cba2438e8,rfr,PQNJE,7313,ebb234da90,622a791dc522
a748a62296885e12,pto,CXXIJ,2649,d30c4d6156,f8a863ffb75a
fc3665209a713751,zyi,FEINK,6079,9484e000b2,3477da31beb8
2657435f342e2402,qii,JKYGW,4223,803d6f62b1,2490dd440773
a1ce22c3cb9c24eb,cbq,PYOSW,8064,e2cb70d840,1fa9c50ed70a
df6626b7e6502bc7,xlv,RACVD,3896,291f32cba3,613892d0f30f
2ec9769c7202ae0b,wql,QSURP,3878,ac5f0b46d6,e25109a4b790
ff359280783810f2,zwj,JNQYU,7140,402f63a2ce,f126d0e4fc35
c3b86a0794a7e818,elm,EQRHD,8012,8abbfea479,e10dfd029199
e2eb139ab2146275,onq,FGPAF,2690,f72892ca38,766ad4481650
37f957ccb5ba7bf6,bgq,CUFOR,6054,33f3824aea,826f4fd45bc9
260ee2f2075fefd2,imo,QYRJH,4767,6025a00be2,c02fd30a7f8e
f0ba1d222f2782f5,jbq,LYLYL,5541,272e1eb237,93bf11a357e0
68c61a75decb7c3f,ezv,ZRVFQ,8837,e4cb0c7801,4465125f4a50
b8fabff0623be4b6,bou,DTBFS,1307,d104bd6cd7,727b1e233392
f9d0a486af499513,com,KDZHW,9189,a38b203d30,0e1e2d8f7f38
724ad0ae2b7a15b0,amj,SVMBL,9268,f3e98f39c6,e601f2ae6ad2
3e7e2025c12b2cd0,qay,PVVZK,3212,67fae7a993,1d274becdca6
300ea6f92dc5ce93,zxk,QTBCL,7168,90ef550932,90a51a15f0e7
1fe365d610cdc7b8,uuo,RYEPF,8955,74e1fb73c1,c62d4f0b9bf8
61e11194bd09e86e,kfl,NVBDP,5049,619f186241,da7d655b426f
f60eb57e8a701b4a,msq,IWIGW,7305,d3831063fa,9793b2864160
b6520c0e1055b70c,pto,SZECC,5805,7ac228fce0,a95c9033a260
0d9b97cb6a2dc65d,awt,IHZPF,9881,61dfa27d6c,87592b2429b4
ad995a09e31d1add,oei,YSWBI,9531,155d8c6eee,7192034327ac
a4b1371b1110df6f,jax,RWXTM,7168,83a817d103,101beae36a99
dca7f705bc6c81f4,hlt,ZNFYP,7433,6aafb05c17,f7646fee8d68
a05e28d1dd37e086,pkv,IGBDI,3450,c2c6e1d8a4,109e4db71ec4
1c56141c38500f12,yzu,VMJSK,4165,fc5e381970,f7c80370d301
018b843fb7e17276,leu,GHIFC,7313,2b4c3bf698,fed9a4d99f48
54840181256dc68f,kir,AKGAX,0448,30428f8714,00f935fb6659
9df0b4efc80976cf,kjj,XCSWP,2466,3d952a78ef,98de360216d2
aba236109862ccfa,ufo,QULUB,1640,a29452d118,50f98a6cc1a2
9723da7bfdbed5b0,imw,WQFVU,8948,777f613744,38b6fd55e8b3
7b13f8622dae7670,rhf,WQFVU,8495,f6c7815a8e,7d9598db0391
986bcac7834ead99,rhf,ZBDWE,7442,fb354032a4,c037022d4f6c
170f01ba082e4bf1,wkf,FYVGI,1360,33279d269f,65603b93b520
30a0572861f28433,msq,PEKEL,0613,c403c5869e,84a0219a6123
61380a8aea58085e,vii,ZHADT,4430,874541558e,4b8091b73305
d913b9441173e629,jeo,KDZHW,4430,84f54a3dc7,3c36f5588ca9
f30989cb1b82e522,xhz,ZAPGV,8783,137ec40a2c,9464c69c866e
ed4231c303fc3bd0,unm,RJGKY,9906,6392f78c72,2dcb23b7f1a6
a01ab89f31a7d839,zkv,JJREJ,9906,337fd81f88,54423ef32c5f
eb8db6725a1572e7,qyq,BKSJD,3263,5312c4c0d0,9b3780cc622a
4fe961119231cd32,zvt,MXTTL,7758,b61851dd54,ad65b0fded25
3d8a13d6c7c58b96,alz,SHEEO,7838,5c09539019,bb8590938f86
66c0bd2e3a7d6a80,uoy,ZQJVM,8036,3781e0298b,887f916299ab
fb4143218b012723,xra,UDBTV,4897,3da8dd9030,6c0ed22c17c2
64f0904615b46ada,yjr,ZGVCI,0154,fceba70408,ee2ae7d7001d
ff325bb578b78cb7,jcc,XXVTS,4661,b3e6970ff5,f4f0956e6998
4795a95a5582ca0f,cgs,GHIFC,3878,671ffff5f3,50258fe2009f
89ed006b1cbb9d9a,cfy,SVMBL,3263,67f722dcb5,b49024fde7e2
ac96a10f7929a2cc,gba,QTBCL,5880,9817eb102d,b35e19de3d49
bf67309a1a278f56,hok,FXDAA,9457,b39764dca1,a079214b7ced
e53478e02c32ee4e,fjm,CUCUE,0736,cbbd99a905,fa8fdbb37a8b
db190192787d3ecf,sgu,JYTGU,9830,5bcb47218e,d2c0628fb62c
d72f703ed229ea8f,gjn,WQBYS,9620,4d52c73905,44778f652a62
22c9f4feb1aeaf7a,mdc,TXJHD,1958,e4f779aee2,d2110b244a33
6b09f3e6e13d1fe1,ajr,UBNKB,2416,fad4eede40,02e032743a91
826d8152ad0bb311,jax,YRJJJ,8164,8a9e5e9988,1db0752056eb
3646fa801eabe35a,gjn,IHZPF,9944,61dfa27d6c,fa7c2e9d70ed
1462169d908a27b2,rsa,XLYYF,1205,41dffe5a0b,a86cd9d427d8
9d47a72b8a7d5aab,btn,VZEQA,7420,8d47b9e201,4f18034ef5e8
9e03bec4d60f0d79,unm,SZECC,0961,22e01b0439,b1ee8a67d1ad
d3ef2428e01ba0d2,amj,CAOZC,0562,6510a4a32e,7c5d987edb39
93971d9e8495f704,mfq,DTBFS,9963,d104bd6cd7,a5930b10f8e9
4c625e89db18dfba,cfe,HDGZL,2751,9f3e235639,2d5cf88203a7
e3ac8bc308dfd518,lik,QSULX,9463,70b103d635,b7e180c10f4a
e9bdbb3d25fc5b6b,fpc,DFDVC,5215,b9ddfeb0fc,d8aebde0a22a
a06393e96099c878,qbx,RMHRC,4562,2006f2205a,88c3e07cb9a3
92727acfaca60d90,nru,LSSFQ,2175,e8a8281277,d2478fa76438
5b9dbe4d507519cd,xhz,OOYMZ,5053,3828c7ff23,49bc05887df5
0e0e9e21da6aca76,kap,WQFVU,4206,671d061cde,70ad4e9f0fa7
10c775f9b11a7d39,jcc,QSBCT,4661,df8bcfb2e5,f4f0956e6998
17b15a2976e0b070,awt,NVBDP,2710,86a53a2e71,658328faf6bb
3b00eef82d09a24c,xmz,IWIGW,9434,d3831063fa,23ce9d36f53e
7520c2292eec1068,zwj,HUGCB,7140,2a06615a55,f126d0e4fc35
44d1f57403e83f4a,ynk,WVHLD,3213,06cc6191c0,5e8308e0d11b
17b7a5465c7da4e7,vvy,MCTKJ,9453,41a8467af5,2986ae150ffa
94e9ea2a76bac1f4,jax,IAFGH,8164,099fb4cc95,1db0752056eb
c9c6d256cb174066,zwj,AJGRI,7140,de2d68ed6a,f126d0e4fc35
9d42ceef7b0d2ec7,opx,DTWNM,5051,729a649a57,ad4f1ce83911
57293c7f14785657,wql,PQNJE,3091,e1c07aaac5,32d333456d1c
3a9bfc64394b2343,riq,UFYFO,9854,00bdf0dbb3,fcf184646549
8b8fcc7ef0325c90,gio,SVMBL,5007,7ab6b99d86,ce44b350a755
c9ae47979ddfa427,lzx,FTKPX,6581,74a32a07a3,caa86b1f1468
cf8e891e30bd0339,ezv,XHEKP,8837,f09c63b03d,4465125f4a50
eb66ab0ca8881190,pyl,GHIFC,2482,78504849ea,68b502d9c4db
2f617a872fb3859b,dzx,XHAPI,0397,8cb34b96ef,9be8aa948296
a0917ef2f9e1a6aa,ers,ZAPGV,4562,137ec40a2c,4dbf7653f2c6
836f17e7fa438783,fjj,LSSFQ,7313,e8a8281277,19913067e227
860bbb1dac93610e,orp,UEJTE,7880,64e2918fc3,b9239445ce21
8d1ddd41d7157996,sgu,LKVPG,2754,cb5a48000f,984f889b5ea6
926d28952f582dbe,knz,ZRVFQ,2133,e4cb0c7801,8b7660e1b862
8f297b3d9371ba21,cwf,GYLSM,8454,cee6688ae8,3b1e080c47bb
90fb5fa232150360,ixl,GSULT,5880,c9a808161f,f97b8299c309
406d93ee2611185f,ash,QIIIC,9150,e24112c70f,d7f8e9817da8
58004612d23cf0b1,obq,EQRHD,4165,9aec857038,a188025b5efe
1f87a4dc678268fe,wlp,FQKNG,2599,5721d1b43a,de2e0b843018
ffb09a7e2461ab32,aiq,ZHADT,2494,874541558e,e1363767d270
42efe5e88c42439f,mfq,OVKPW,9963,f4ca909f8c,a5930b10f8e9
1186715f7d399c10,fjp,NLSFL,5719,bfea388733,9920c3343f33
35dd492c5eebd537,tgc,KNRPJ,2133,65733b7fda,8dd03a3156b0
d31fcad512d05c06,qii,BPXGM,0613,98e0d54498,fc82708a6820
a7f00d395edebbfa,sts,IAFGH,9949,b5578ed3ce,b88deb156647
7c63d00416a82853,obu,OFAQV,4522,b669b31bc7,c4d5a92b09f1
c55a8b7097d52c6c,llo,HFIDJ,3062,518c2fffab,f0e515100aa0
f7640b9f91b8e959,ebu,JEHFR,6822,a0fea61c36,e9f67e98ab74
2dc8ce0b821b3a7c,aiw,NMVSC,5113,d98afcb4c0,dad77e5f540a
c67be3e48be788bb,sdr,DFDVC,4899,887c2c2a74,fd6b3d237bf7
6790ee07bc72864b,yhn,IAFGH,5498,9d3861e54d,85b0a46a0253
cd3b52d2cccdfe31,xaf,KDZHW,8104,32f9f3443e,7eda4b108d2f
a49cca035ae3bae0,hbr,TBTGV,5443,34998c13c6,4260d6a05682
c89659db227875b4,khn,IGBDI,3315,f5a5b4afa7,fe271404415c
6bd3dc2a009e7e28,hmd,OGTKA,9226,79698d6c4f,ff7a9408f40e
02341d4871637a5e,kpv,OYVYH,9944,20c3ffbc00,b52258217891
ab7eaa0417c526b3,jxt,UYVCF,6656,4a6bc1c13d,803af523c3b6
135a8e26583b9be6,loz,QPTEB,4340,a100dc105f,6a619256375c
5d8fc613b86ee851,fmy,NZFUB,4899,34031f8283,a2494766f2a3
f88020abfe4feaad,pto,CAOZC,6581,94be002b71,e80ed44b970d
b0093e5a2c887fba,zyi,RYEPF,5805,be90a9ceb9,f4c47498e741
3a34087a3a2aa7ce,pah,RGCRT,5651,3af9b55f32,9afe92f45123
e866538888356e8c,odm,YSWBI,7817,c820cb7801,5ac3b713a685
998b21924ffa05cd,pfx,QYRJH,5061,3887486cb6,4aa62b2c945d
4b9e2eb75fa722b4,kil,OKHIC,0328,81015a916c,1dbc75432298
edd174d3e3c6bb97,pxw,AUAAL,9891,2c38722ca0,4c596a94cecc
0be7795281b03cd6,jax,MIHGI,3419,a20894b81f,921af8b18a9c
