Field1,Field2,Field3,Field4,Field5,Field6
9845fd1cad9414b5,udm,VHFLE,7788,1f3963bd20,38794dcd0387
3a9d1db7aa8ae156,plz,KTSKQ,6889,781c8e1169,1e0603faaa28
bedc2702ff5869bd,ojy,KTSKQ,3174,406aa0262e,145ea0a7d393
bdc337ede261b7a3,yar,SKUAV,4473,aee9c13e2f,c5bb504a1bc8
b5746d21a3107a7f,yev,IAJYM,1743,d2b24d2829,5a5fd3331e49
6431a82dce9f5678,dtf,FYFTN,2155,2af71c6784,2f5a9c3351e0
d646813901c4f12c,ace,KNOWX,4244,cd3df69b9a,6220e285a84d
01a07782ffeb58c3,dtf,SKUAV,2155,aee9c13e2f,2f5a9c3351e0
f4f6b410d4be533a,xdb,KDXGP,1054,74b98ecf75,0b2d34829745
3812d26b3c1ed84a,yar,WMJTI,4473,e4eb0f1571,c5bb504a1bc8
82c39937212031c8,cfy,CYFTC,9846,14b40b22d0,2e75ba400114
bb6d2415eb877b96,tuf,WRDMH,1259,5250fc679b,617c250348c3
2b0c334691ff740a,nzu,EYBIE,8361,fe55aede36,fe4f3d951650
68b1ca9ad76b6d5e,sxy,XRIUV,3174,7a644dd7d1,f5b48a3e2410
bf5c01682bdfdca3,xor,UUXDK,5610,00382573df,09d0af1ae1d7
eee2a5866c9dc45f,cwu,CPATY,7083,a7d20bc820,fefcac7f1df0
e529e942271fc847,cgj,UUXDK,7272,cb439b2cf4,aae03b6583a0
7e2fd6487413be30,wxz,FGTQQ,5412,5932d14b60,ebcc3a9f13a2
ff60ed1617f84593,dtf,XRIUV,2155,7a644dd7d1,2f5a9c3351e0
2ad837e3bf4aa433,xor,WMJTI,5610,7e64c6c747,09d0af1ae1d7
a0034ac2b829f680,xdb,OXIKM,2155,40645e4de3,7b1b7f96dc60
279a516bf38df5b1,yar,LKFXR,9718,ca0dc87506,829eb09ee08b
fa3954e772bde432,qvg,CPATY,0241,a7d20bc820,6afe88f6eb5d
11afd08a9199aaab,yev,UUXDK,8716,6907205f8f,0461dc0f89b0
f714790d06430e7c,rme,TQUSG,1786,a13e9ec5b2,9d62f701ffbe
496238fdd78cfad7,tuf,VHFLE,3174,fc804b7566,ad0f2f311b67
ee0afb9b0d8a2064,nmz,FFQCT,7964,dc05161525,42f28733ae9b
8671395537d07a24,wku,EYBIE,2155,3a91e70f72,f0fd168049cd
b2b155a1fcb38971,tuf,OXIKM,1259,70c48b7a77,617c250348c3
54d90a494899ffec,xhg,TKQJJ,9846,b5cede7687,795b26c9a350
e6272fc87ed2eb0a,bjd,KTSKQ,1869,781c8e1169,19904f639461
54942b703781d661,cgj,SFGVS,6290,95b00b05b3,cbc5495200f8
d0e442b6894d2eee,jbz,EYBIE,9676,fe55aede36,f1324ceeb78b
bb8328178de76766,yar,XRIUV,1786,2d39042d65,3b679e4873ec
fdf62811a5d249a8,udm,KTSKQ,7788,862de20e2a,38794dcd0387
aa485b48650aa2b9,plz,VHFLE,1869,4784f92251,8c9638c981ce
6c961bf1869eb251,jbz,CYFTC,3112,3efab7a032,373988238c4c
792f3a42707a1206,plz,TKQJJ,8415,7748687c3a,55a959ffe748
da79d95ffbb70cdd,rme,VHFLE,1786,fc804b7566,9d62f701ffbe
2565e0bdd86b9192,duk,JPDAB,1672,d1d5d43d29,94b71d9363b3
f47c88488b942d1d,zcx,JPDAB,3112,d1d5d43d29,1082b0f26c38
e3a74d002be3fd2d,yar,FGTQQ,0241,5932d14b60,a6435a3674b0
f08a876e78b03b2e,brl,KNOWX,7124,cd3df69b9a,4d564a07e0ff
9b6d791575d4abe7,seq,WMJTI,0176,7e64c6c747,6d9c23fff3ee
6e51067b93ef516a,zcx,WMJTI,3112,47dcbb45fe,1082b0f26c38
84fac96ff79b4420,tuf,EYBIE,3174,aeec3aac0c,ad0f2f311b67
82ec12591070b033,cwu,CYFTC,7083,d885108a2c,fefcac7f1df0
02368b4ee94e03b8,xor,MPTOI,8361,bbc87e6905,05541338b580
2f1178cebb60f9b0,nmz,SFGVS,7964,369dd4a740,42f28733ae9b
13208a229777625d,xhg,EYBIE,9846,a3423b809d,795b26c9a350
626d85fd6230f27a,ace,KDXGP,3174,8fd5d44990,ca7d3d2f9a7f
964dde04a61bff34,xor,TNWBH,8361,9011ee1a43,05541338b580
b206ca8c566be63e,msp,WRDMH,4244,bd0a7842c0,fee4661749c6
35d89b385150cca3,jbz,CYFTC,3112,d885108a2c,373988238c4c
7e89eb5934322422,plz,KDXGP,8415,74b98ecf75,55a959ffe748
7b0b576f020d7475,fki,UUXDK,3689,00382573df,ad1136c4e2a1
afa20c17ed8a7342,zxn,KNOWX,1714,6a9f674e15,f96a85307515
44d2ebeec2b69156,tuf,VHFLE,3174,1f3963bd20,ad0f2f311b67
542c668b9506373e,ojy,CYFTC,8415,e9a4ff0b6f,c85f8d0a2ae5
69601d5f429a910e,seq,CYFTC,8415,f38220bf40,dc65eb50a724
e27f652f10d7cefa,seq,VHFLE,8415,4784f92251,dc65eb50a724
a0cf94d1e6d6458a,xor,WMJTI,5610,ead22fde58,09d0af1ae1d7
82fda96d40336f76,tvo,VHFLE,3112,75187b3fbc,c07180626934
bca7c5a3ae675a48,cfy,TNWBH,1672,9011ee1a43,d9acedb8b93c
cc3aa55a2d731b0a,cfy,EYBIE,9846,a3423b809d,2e75ba400114
e7c4380c7bf5971f,yev,UUXDK,7964,24a75a93fd,d86cbb044ad2
3e7a32e359947fde,yev,CYFTC,5610,d885108a2c,65368eb62540
2734b95275a3ef30,ace,FYFTN,4244,6dd181d9d7,6220e285a84d
27d7797e44c9a9bc,tuf,KTSKQ,1259,21bee10210,617c250348c3
0dad1f515666ae4f,udm,OXIKM,1786,70c48b7a77,4971f030d315
e5a8ecbd49b74ff2,jbz,WATJZ,9676,a430d905f8,f1324ceeb78b
37315836748c7bc2,nzu,SFGVS,9676,95b00b05b3,4b663d9f8ed8
efe3d35f90095fc1,fki,WMJTI,3689,f2c81869ce,ad1136c4e2a1
4e6e453ed2e47352,nxm,WRDMH,1259,bd0a7842c0,e9a2e601060c
fb4c5b0ecb3daf88,nxm,XRIUV,2513,2d39042d65,3c3684e8b1cd
c57417ccee0c2950,dtf,RACKQ,3630,43f89cf2f7,436e9c8ffcff
71e3b3075355f356,xhg,KDXGP,9846,e01e6a26ac,795b26c9a350
a65468b1a5bfba34,plz,GVLAE,1869,dece9c2791,8c9638c981ce
20d0199ebecddfe2,cgj,XRIUV,6290,7a644dd7d1,cbc5495200f8
97b99f6f48a926b3,seq,WMJTI,8415,47dcbb45fe,dc65eb50a724
09e6ae4c685597f7,sxy,KDXGP,2312,74b98ecf75,6c3ffb32386a
2a483a2212f4bb95,bej,TKQJJ,9676,7748687c3a,2a80387d60f6
348ac65dcd072002,duk,UUXDK,1672,cb439b2cf4,94b71d9363b3
cd72bb88dfd507ac,qvg,TQUSG,0241,a3266364ed,6afe88f6eb5d
2ad240a6068dc83a,swb,CYFTC,1259,14b40b22d0,3bfe14dacc61
3febd1ac4e7c6f85,bej,VHFLE,9676,fc804b7566,2a80387d60f6
9f57249c3a1b10fe,cfy,DYCIB,9846,55990a026b,2e75ba400114
c7dd4905babdcb84,cgj,JPDAB,2312,ebaad7b53b,62d723c9e65b
5f7ea2d92b665374,yar,VHFLE,4473,75187b3fbc,c5bb504a1bc8
409b95bdca2a9b14,ixz,WATJZ,6616,a430d905f8,af4e66731304
d1bb02396afb2616,sxy,WMJTI,2312,ead22fde58,6c3ffb32386a
72f803559f905ad6,ojy,CPATY,3174,a7d20bc820,145ea0a7d393
54ea33b88f39acfb,bej,WMJTI,9676,3f7d2b3e21,2a80387d60f6
957c6642594c0ff0,eoh,WATJZ,1714,d312747e92,c02284a7b0d3
e15df0afbac8cb93,wdm,MPTOI,7083,f3398e2c2a,836f9157f5d7
40034242863d0767,xor,WMJTI,5610,e4eb0f1571,09d0af1ae1d7
795943c1e7e97694,swb,SFGVS,1259,95b00b05b3,3bfe14dacc61
264db22540cfb3ab,ixz,XRIUV,6616,7f6e4b9553,af4e66731304
00895a08443e95bc,cgj,KDXGP,7272,74b98ecf75,aae03b6583a0
c2a388e46b83c454,qvg,TQUSG,0241,a13e9ec5b2,6afe88f6eb5d
821536ed28ac6fa1,yev,SKUAV,5610,aee9c13e2f,65368eb62540
3e3d3c0bf310982b,wdm,WMJTI,0075,e4eb0f1571,bcc5bf01e9be
1730cfb34735b7be,reg,TKQJJ,9069,b5cede7687,af019d6892f2
975bb45b482598fd,cgj,MPTOI,6290,bbc87e6905,cbc5495200f8
b025806db795c776,eoh,FFDRW,1714,e16e12bf08,c02284a7b0d3
58b6f3745ae02ffb,xlw,VHFLE,9718,fc804b7566,5f1ee1c9e7f2
9bd4f734983bd4a3,fyj,FGTQQ,6889,5932d14b60,d830c8b5e8ae
7bbe9054f9a259b3,yev,LKFXR,7964,ca0dc87506,d86cbb044ad2
433254b45407ab19,cfy,KDXGP,9718,74b98ecf75,f79b62e79d8b
85793ebe11ab3e70,ace,TKQJJ,2155,b5cede7687,c56ced888b8c
46c7105c153359db,cgj,EYBIE,6290,aeec3aac0c,cbc5495200f8
7a63e48a0d10bb9b,tuf,MPTOI,8361,bbc87e6905,38aee69eb96e
5040819212ccefdf,nzu,KTSKQ,8716,21bee10210,b48a7d310c29
544878d8e07893c8,cgj,OXIKM,7272,40645e4de3,aae03b6583a0
3ef7c532a0bc724d,ace,TQUSG,2155,a3266364ed,c56ced888b8c
98f948bab5a41f29,xdb,WATJZ,2155,a430d905f8,7b1b7f96dc60
1ed6795d2b390d9e,dtf,JPDAB,8716,40662e339b,09a56aaf974c
67b58e2d13560b52,bej,WMJTI,9676,f2c81869ce,2a80387d60f6
4bbd1f4c46be7236,jbz,KNOWX,0176,cd3df69b9a,4446cbacc36b
3763c0a78c3008fc,dtf,VHFLE,2155,802c9e9853,2f5a9c3351e0
30582353aa007889,sxy,KNOWX,6616,cd3df69b9a,902838d5bdf5
1e5dcc2fc72d3a70,xhg,WMJTI,9846,47dcbb45fe,795b26c9a350
ee5a7eb283ba2f67,msp,WATJZ,7964,2ec1b10bd3,9838fc96d5c3
40e2dcb2d8941507,nzu,KDXGP,9676,74b98ecf75,4b663d9f8ed8
52473e4cb8e7641a,nzu,MPTOI,8361,715f79fabb,fe4f3d951650
2c5b422ab9cb44c9,ace,CYFTC,8801,f38220bf40,9fea1d4b85da
f6731dc4f36a22f6,qvg,MPTOI,0241,715f79fabb,6afe88f6eb5d
62155b01e9b10ae8,ixz,WMJTI,6616,f2c81869ce,af4e66731304
d597adffdb18065e,tvo,XRIUV,3112,7a644dd7d1,c07180626934
6806aeea59f3d0dc,jbz,VHFLE,9676,4784f92251,f1324ceeb78b
da6c884f47329530,reg,FFDRW,1054,c305fb2521,bc883fe0172b
9967e4c755cb7ce7,ojy,LKFXR,3174,b1d03c3a6d,145ea0a7d393
41c01a65ab5a1c6f,tvo,JPDAB,3112,9fff632e65,c07180626934
f90c45eb6306069e,tuf,UUXDK,8361,3dd5674a2b,38aee69eb96e
438fc86e04cd707b,fyj,CYFTC,6889,537911a003,d830c8b5e8ae
0a167b04ff539cdc,seq,RACKQ,0176,aff5029f23,6d9c23fff3ee
fae00566b86e13ae,dtf,SKUAV,8716,e6fc474163,09a56aaf974c
f763d3b6d9d836e2,fyj,KTSKQ,6497,8a8e06719b,cbdf10505ab7
0e98b142bcbe14cf,sxy,UUXDK,6616,6907205f8f,902838d5bdf5
d87d6584ece4c079,cgj,FFDRW,2312,b6fe092e16,62d723c9e65b
50e7fc7b611127d2,tuf,IAJYM,1259,3808c9b213,617c250348c3
fee0d278668eab18,eoh,WATJZ,1714,d312747e92,c02284a7b0d3
06038dc41400c796,bej,CYFTC,1714,e9a4ff0b6f,f8e0bfe78ad0
457282eca4548ba8,wdm,JPDAB,7083,40662e339b,836f9157f5d7
433cbd1c02586fbb,yar,FFDRW,1786,c305fb2521,3b679e4873ec
b824cc67307c4026,yar,FFQCT,1786,c281526710,3b679e4873ec
2b244a8b62f9a65f,wdm,OXIKM,0075,70c48b7a77,bcc5bf01e9be
990e970bdbf94136,ojy,FFDRW,3174,e16e12bf08,145ea0a7d393
7ad67e37e5f1630f,yev,JPDAB,1743,d1d5d43d29,5a5fd3331e49
14d858cb5988fdf3,ace,OXIKM,6616,70c48b7a77,aff079aefea7
63c1dba143fcaeaf,rme,UUXDK,1786,24a75a93fd,9d62f701ffbe
15578a615bdb9991,yev,FFDRW,1743,e16e12bf08,5a5fd3331e49
61d526ad152b6dd3,cfy,LKFXR,9718,b1d03c3a6d,f79b62e79d8b
9566010d0a3d4bff,nxm,KDXGP,1259,8fd5d44990,e9a2e601060c
f0937e0bb86e36ef,ace,CYFTC,6616,be97904950,aff079aefea7
13ff0ab94fc1c496,ixz,UUXDK,6616,6907205f8f,af4e66731304
1e7604721e36e75c,xhg,WMJTI,6616,47dcbb45fe,fc3c77f8a2c5
586a6669ec57d1a9,tvo,XRIUV,3112,db342233ee,c07180626934
2bd711e341dc7f6e,reg,KTSKQ,9069,773a0b7044,af019d6892f2
daeb8e9437df283a,tuf,JPDAB,1259,d1d5d43d29,617c250348c3
caa02dc34b1f3c0e,fki,XRIUV,3689,2d39042d65,ad1136c4e2a1
e9b5470246fd38b3,yev,WRDMH,1743,bd0a7842c0,5a5fd3331e49
6c181a614a48212a,xor,WMJTI,8361,e4eb0f1571,05541338b580
eee8745e34bd24a0,xhg,LKFXR,6616,b1d03c3a6d,fc3c77f8a2c5
419fb8d244fdd65c,bej,WRDMH,1714,fd1a92fce5,f8e0bfe78ad0
6a2ba7e4b06199f8,xlw,TQUSG,9718,a3266364ed,5f1ee1c9e7f2
9438421ad7ff20fb,qvg,WMJTI,1672,3f7d2b3e21,1e5521f599a7
e5318943909a2e47,cfy,WMJTI,2155,f2c81869ce,f8e7fb3c99f5
069b9c02056a0a50,qvg,UUXDK,1672,24a75a93fd,1e5521f599a7
c0dd7b572be220d9,yev,SFGVS,5937,95b00b05b3,559bc4b27ca6
e2b280adc7cd5d2e,plz,XRIUV,6313,2d39042d65,91c15b1f0ca7
3bd48931cb5a98f4,wxz,TKQJJ,5412,7748687c3a,ebcc3a9f13a2
c72afc16d64cf286,wdm,WMJTI,0075,7e64c6c747,bcc5bf01e9be
9a17b92a1b31ec26,ace,FYFTN,3174,2af71c6784,ca7d3d2f9a7f
9be36bfa1cfba0ef,udm,MPTOI,7788,f3398e2c2a,38794dcd0387
73139320fb403ab9,xte,VHFLE,3112,75187b3fbc,0c98fd1d552c
d7d0df7b5b255299,fyj,VHFLE,2312,75187b3fbc,a197458dd54c
cea2a0f0934ab6ee,plz,UUXDK,6889,dde854b2e8,1e0603faaa28
51f7fb51b2d8a0ac,sxy,KDXGP,3174,93e7316597,f5b48a3e2410
eefb53a84468a963,udm,SKUAV,1786,aee9c13e2f,4971f030d315
2fdc7b2a2074acad,xlw,WMJTI,9718,7e64c6c747,5f1ee1c9e7f2
9aed03baa5317633,reg,WATJZ,9069,a430d905f8,af019d6892f2
86b85825ca207287,yar,WMJTI,4473,ead22fde58,c5bb504a1bc8
87c9e7cbab3dd120,nxm,CPATY,3174,a7d20bc820,46a0e8c295ae
ff242c58613d33bf,xor,TQUSG,8361,f26f8eb3aa,05541338b580
5dec6a5c1e8c950e,nzu,UUXDK,9676,24a75a93fd,4b663d9f8ed8
4238f31e6fde8e8b,brl,KDXGP,4671,93e7316597,6f51a7181e54
594f94dab22b85f8,dtf,LKFXR,4671,ca0dc87506,c423fa599eb5
8b37d71a7647e8d4,zcx,WMJTI,0075,47dcbb45fe,f4fc9d0a4b0a
086256e8560e3c08,msp,KDXGP,3604,74b98ecf75,18baadfdc8d1
28277fe4a613672f,yev,CYFTC,5610,f38220bf40,65368eb62540
7a507ee495ea6698,tvo,KTSKQ,3112,773a0b7044,c07180626934
ba3c442d34a72994,ojy,WMJTI,3174,3f7d2b3e21,145ea0a7d393
41de6eeefa4000e9,ojy,TNWBH,8415,4e079268a5,c85f8d0a2ae5
478218fbcfa01ee0,nxm,DYCIB,1259,55990a026b,e9a2e601060c
393b6b8ed17a83af,cfy,KDXGP,9718,1ec2b5a6d2,f79b62e79d8b
5d6fddb8628eabbf,cgj,VHFLE,2312,4784f92251,62d723c9e65b
633953b903364d9b,seq,KTSKQ,0176,21bee10210,6d9c23fff3ee
eaa3df59efff715b,yar,OXIKM,1786,70c48b7a77,3b679e4873ec
e53e7ead8d7abd3a,bej,JPDAB,1714,d1d5d43d29,f8e0bfe78ad0
b616d0aa0de0fab4,wdm,MPTOI,7083,715f79fabb,836f9157f5d7
537d9ce50e4a7a21,tvo,TQUSG,7964,a13e9ec5b2,a7abb6800cbe
b2ab464669a39318,tuf,WATJZ,8361,2ec1b10bd3,38aee69eb96e
cff56687c1d3073e,msp,KTSKQ,4244,8a8e06719b,fee4661749c6
d52332833ecafa05,sxy,EYBIE,3174,7a18c55f6f,f5b48a3e2410
fd402ea8796e4e19,ker,FFDRW,1259,c305fb2521,30c95a84414e
186b06a321729ba3,wdm,FFDRW,7083,c305fb2521,836f9157f5d7
203e0c528de55d5f,qvg,VMTKB,1672,81f2ec4c65,1e5521f599a7
477cece7c9f90bde,dtf,KTSKQ,4671,773a0b7044,c423fa599eb5
18db2c1db0e9fb64,cwu,KTSKQ,7083,21bee10210,fefcac7f1df0
2e8e0b42e2b47661,msp,LKFXR,7964,b1d03c3a6d,9838fc96d5c3
9568d8b945cdd0d6,tuf,KDXGP,1259,3b60ebfb91,617c250348c3
c91ac71b8b2ad745,yar,WRDMH,4473,bd0a7842c0,c5bb504a1bc8
d663838acbd9aba0,xdb,EYBIE,6497,7a18c55f6f,bf54e302e335
fe942b79ffd53d0b,fki,KDXGP,3087,5d4ff977ed,5042ac8f7f9d
a60d53e9c9b7faeb,plz,KTSKQ,8415,781c8e1169,55a959ffe748
e3004de569019fea,tuf,EYBIE,3174,7a18c55f6f,ad0f2f311b67
a92952d8813f5e14,ojy,CYFTC,8415,e9a4ff0b6f,c85f8d0a2ae5
41cad8d3915d1e04,bej,KDXGP,1714,74b98ecf75,f8e0bfe78ad0
270a05256dd8bd2c,qvg,CYFTC,1672,537911a003,1e5521f599a7
38ab9ba54158b32b,xlw,TNWBH,9718,4e079268a5,5f1ee1c9e7f2
0555d8c4ec0873ef,rme,OXIKM,1786,70c48b7a77,9d62f701ffbe
166f9c55f756ad63,xdb,VHFLE,1054,4784f92251,0b2d34829745
3fa775d063975833,tvo,EYBIE,7964,aeec3aac0c,a7abb6800cbe
06ed03bba6f37dba,seq,UUXDK,8415,dde854b2e8,dc65eb50a724
2766ed066332551e,ojy,VHFLE,3174,75187b3fbc,145ea0a7d393
263ca56d1185b05b,cwu,SKUAV,7083,e6fc474163,fefcac7f1df0
0a907cc8901a4cab,zmp,KDXGP,1629,93e7316597,8ad526550235
9b498a32630131d9,cgj,MPTOI,2312,bbc87e6905,62d723c9e65b
a96eb427a7d79f17,ojy,EYBIE,8415,7a18c55f6f,c85f8d0a2ae5
2283a6e057e94e84,plz,WMJTI,6889,e4eb0f1571,1e0603faaa28
41cdd67236ffa04a,cwu,KTSKQ,7083,862de20e2a,fefcac7f1df0
96fed940aedb100f,cwu,DYCIB,7083,55990a026b,fefcac7f1df0
c222e6406d46d6c8,yev,WMJTI,8716,47dcbb45fe,0461dc0f89b0
2d549d4ac1712219,nmz,MPTOI,1714,f3398e2c2a,24e53d45c6b9
7e8b2b80ff287dd2,eoh,EYBIE,1714,a3423b809d,c02284a7b0d3
505fe2357c1e598b,swb,FYFTN,1259,6dd181d9d7,3bfe14dacc61
881342c91b3bf1b8,cfy,WATJZ,9846,a430d905f8,2e75ba400114
b323262eaf7220f5,yar,FFDRW,9718,e16e12bf08,829eb09ee08b
ffefc894fbf53a68,ojy,CYFTC,8415,537911a003,c85f8d0a2ae5
6c3e93f487d76151,zcx,LKFXR,2513,ca0dc87506,02c0059bf7d4
7c20691b5af8acd1,wku,TNWBH,3112,4e079268a5,a93f135b8ed2
20e08001824c1930,fyj,KTSKQ,1629,406aa0262e,21bbaebe7c61
0d11a0b735ca399c,plz,XRIUV,1869,db342233ee,8c9638c981ce
aefe6614144ecfd6,xor,CYFTC,8361,e9a4ff0b6f,05541338b580
daa78f9556525bd4,tvo,XRIUV,7964,7f6e4b9553,a7abb6800cbe
596a6c509ab32cb2,udm,XRIUV,1786,2d39042d65,4971f030d315
399dc00ea6bce804,yar,JPDAB,4473,ebaad7b53b,c5bb504a1bc8
9b8260d0d6e45ef1,tuf,FFDRW,8361,b6fe092e16,38aee69eb96e
8144e88e3ff44c32,dtf,FFQCT,2155,dc05161525,2f5a9c3351e0
83c61aabc690e158,jbz,JPDAB,0176,9fff632e65,4446cbacc36b
a54241bcdad6de1d,nxm,RACKQ,2513,aff5029f23,3c3684e8b1cd
2aea9e9031e978ce,xdb,EYBIE,2155,fe55aede36,7b1b7f96dc60
aaa3ecda170d33fe,nzu,SKUAV,8361,e6fc474163,fe4f3d951650
f09bf38aaa503278,fyj,KTSKQ,6889,781c8e1169,d830c8b5e8ae
1515ca719da976a0,fki,EYBIE,3689,afb95b6e04,ad1136c4e2a1
5e6574f12e878d09,wdm,KTSKQ,7083,21bee10210,836f9157f5d7
5619fd73a607b43f,wxz,KTSKQ,5412,773a0b7044,ebcc3a9f13a2
3c1f82eb0fbf44b1,msp,TKQJJ,7964,8c6cdc5a7e,9838fc96d5c3
edd9aae981276d8e,msp,UUXDK,3604,00382573df,18baadfdc8d1
9642eddc53ec09b4,dtf,UUXDK,2155,00382573df,2f5a9c3351e0
bb37a181aa561cd3,nxm,GVLAE,3174,dece9c2791,46a0e8c295ae
b5d52d9ed6712bc0,fki,TNWBH,3689,9011ee1a43,ad1136c4e2a1
3956c76d2ca5f930,yar,JPDAB,0241,9fff632e65,a6435a3674b0
46f0024b744e04ac,xlw,KTSKQ,9718,a62b425ed2,5f1ee1c9e7f2
b0acd84967e7f310,yev,KDXGP,1743,93e7316597,5a5fd3331e49
9515ce240f44035c,jbz,FGTQQ,0176,8a7302292a,4446cbacc36b
fe3f02722e8e85c6,cwu,WRDMH,7083,fd1a92fce5,fefcac7f1df0
35fd928c45ccb814,seq,WMJTI,8415,f2c81869ce,dc65eb50a724
3014adbd31b52a16,cgj,CYFTC,6290,be97904950,cbc5495200f8
6a5f788e9611adf2,msp,WMJTI,7964,e4eb0f1571,9838fc96d5c3
ecb44f6a7a7aca78,ojy,EYBIE,8415,3a91e70f72,c85f8d0a2ae5
2834ef433e325510,nmz,WMJTI,1714,f2c81869ce,24e53d45c6b9
b11dc7843a7b7978,seq,CYFTC,0176,f38220bf40,6d9c23fff3ee
ed51a0c49a24600a,xhg,WRDMH,9846,5250fc679b,795b26c9a350
1ac4c80a613198fa,brl,UUXDK,7124,24a75a93fd,4d564a07e0ff
97b7aef283ca52a4,msp,JPDAB,3604,9fff632e65,18baadfdc8d1
025fb486e27021ab,msp,XRIUV,3604,7a644dd7d1,18baadfdc8d1
d3f61f9be3b532c8,fki,EYBIE,3689,aeec3aac0c,ad1136c4e2a1
bf1e41da9ef32de6,udm,DYCIB,1786,55990a026b,4971f030d315
6442e8bb1f6e0ec4,reg,LKFXR,1054,b1d03c3a6d,bc883fe0172b
4e5c78e8b92dab6b,reg,FFQCT,1054,dc05161525,bc883fe0172b
d66a45dac4bf7012,ace,CYFTC,8801,e9a4ff0b6f,9fea1d4b85da
36029a12f8cc5850,udm,JPDAB,7788,ebaad7b53b,38794dcd0387
c72ee7bc9ddb6632,nzu,VHFLE,8716,4784f92251,b48a7d310c29
15e8970085d26a8c,brl,FFDRW,7124,e16e12bf08,4d564a07e0ff
06c8c0f2bdf4d9a8,brl,WRDMH,4671,bd0a7842c0,6f51a7181e54
0bcc30392ff9cc7e,yev,WMJTI,8716,f2c81869ce,0461dc0f89b0
2636171b1646e3ca,tuf,VHFLE,8361,802c9e9853,38aee69eb96e
bdd7c027a579b805,xte,WATJZ,3112,2ec1b10bd3,0c98fd1d552c
bad74e3204947ab3,eoh,FFDRW,1714,e16e12bf08,c02284a7b0d3
5ab65cdf140893cd,sxy,FGTQQ,2312,5932d14b60,6c3ffb32386a
f8605dacd399ff37,bjd,KDXGP,1869,93e7316597,19904f639461
75cc512bf4da781c,wdm,WRDMH,0075,5250fc679b,bcc5bf01e9be
edd5052b09c7031b,msp,IAJYM,7964,3808c9b213,9838fc96d5c3
2a5556e7e46a2823,fyj,UUXDK,1629,00382573df,21bbaebe7c61
3f4a156f55c620f7,nxm,TQUSG,1259,a3266364ed,e9a2e601060c
582ce3fac03b4c1e,dtf,LKFXR,8716,b1d03c3a6d,09a56aaf974c
86407d1e94c389e5,tvo,UUXDK,7964,00382573df,a7abb6800cbe
9afa9238e6cc8fa8,ker,CYFTC,1259,537911a003,30c95a84414e
9a78d05ecbabcf0b,xor,LKFXR,8361,b1d03c3a6d,05541338b580
ace4748e111ceab2,dtf,VHFLE,3630,75187b3fbc,436e9c8ffcff
d6890915c6fa3470,nxm,CYFTC,3174,be97904950,46a0e8c295ae
79e1aa1617c4ae15,xte,CYFTC,3112,d885108a2c,0c98fd1d552c
a13d5885ebe02174,yar,FFQCT,9718,dc05161525,829eb09ee08b
96977c8a3c0e2c02,ojy,FFDRW,3174,b6fe092e16,145ea0a7d393
e6f4594f121c1118,dtf,WATJZ,8716,a430d905f8,09a56aaf974c
f52b6141309c4e28,dtf,CYFTC,3630,be97904950,436e9c8ffcff
e590208cb15e0c45,seq,IAJYM,8415,d2b24d2829,dc65eb50a724
670485b6d65033d6,jbz,UUXDK,3112,00382573df,373988238c4c
f0994e046cafe38a,nzu,JPDAB,9676,9fff632e65,4b663d9f8ed8
6b03f6157d3cc881,jbz,WMJTI,9676,ead22fde58,f1324ceeb78b
f60dacd95d62f3ec,yar,VHFLE,0241,75187b3fbc,a6435a3674b0
d2f59666b78ee8d1,tuf,WRDMH,8361,5250fc679b,38aee69eb96e
e79a0c05d3f638ba,ace,WATJZ,2155,2ec1b10bd3,c56ced888b8c
58154c86b812af2c,nmz,CPATY,1714,a7d20bc820,24e53d45c6b9
e24f99df93e393e6,xte,EYBIE,3112,fe55aede36,0c98fd1d552c
e816e2df4fc266fe,ker,TKQJJ,1259,b5cede7687,30c95a84414e
42d451e7a5bd9a27,cgj,KDXGP,6290,e01e6a26ac,cbc5495200f8
afa53ceb3665bf75,yev,KNOWX,5937,cd3df69b9a,559bc4b27ca6
e3771eac08288409,fki,TQUSG,3689,a3266364ed,ad1136c4e2a1
e20b8c3a52363faa,fyj,SFGVS,2312,95b00b05b3,a197458dd54c
3e5b0f99b4de8f2f,xlw,TKQJJ,9718,8c6cdc5a7e,5f1ee1c9e7f2
89800ef5189ba0d1,cgj,XRIUV,6290,db342233ee,cbc5495200f8
e689e5dc56e7b4a8,swb,UUXDK,1259,cb439b2cf4,3bfe14dacc61
8e2129c3331d9bd8,ker,OXIKM,1259,70c48b7a77,30c95a84414e
45cf215cc9a91b66,xdb,SKUAV,1054,e6fc474163,0b2d34829745
a585a76ad9bf7f35,tuf,CYFTC,1259,f38220bf40,617c250348c3
954eb9b0c6fbe027,dtf,KTSKQ,2155,781c8e1169,2f5a9c3351e0
